stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"409_23","23","Potočani",,45.855006,15.954817,,,0,409
"409_24","24","Potočani",,45.855026,15.954891,,,0,409
"409",,"Potočani",,45.855016,15.954854,,,1,
"410_23","23","Mlinovi 149",,45.851501,15.959115,,,0,410
"410",,"Mlinovi 149",,45.851501,15.959115,,,1,
"411_24","24","Mlinovi 124",,45.850252,15.960288,,,0,411
"411",,"Mlinovi 124",,45.850252,15.960288,,,1,
"412_23","23","Mlinovi",,45.846983,15.965608,,,0,412
"412_24","24","Mlinovi",,45.847069,15.965745,,,0,412
"412",,"Mlinovi",,45.847026,15.965676,,,1,
"413_23","23","Mlinovi 23",,45.844431,15.971470,,,0,413
"413_24","24","Mlinovi 23",,45.844642,15.971205,,,0,413
"413",,"Mlinovi 23",,45.844536,15.971337,,,1,
"414_23","23","Bolnica Goljak",,45.818393,15.963832,,,0,414
"414_24","24","Bolnica Goljak",,45.818592,15.964000,,,0,414
"414",,"Bolnica Goljak",,45.818493,15.963916,,,1,
"415_23","23","Zelengaj 25",,45.821473,15.965768,,,0,415
"415_24","24","Zelengaj 25",,45.820879,15.965358,,,0,415
"415",,"Zelengaj 25",,45.821176,15.965563,,,1,
"416_23","23","II. Kraljevec",,45.826971,15.968331,,,0,416
"416_24","24","II. Kraljevec",,45.826620,15.968360,,,0,416
"416",,"II. Kraljevec",,45.826795,15.968346,,,1,
"417_23","23","Kraljevec",,45.830592,15.968771,,,0,417
"417_24","24","Kraljevec",,45.830592,15.968771,,,0,417
"417",,"Kraljevec",,45.830592,15.968771,,,1,
"418_23","23","Jandrićeva",,45.836419,15.977642,,,0,418
"418_24","24","Jandrićeva",,45.837129,15.977208,,,0,418
"418",,"Jandrićeva",,45.836774,15.977425,,,1,
"419_23","23","Dom Ksaver",,45.841659,15.971686,,,0,419
"419_24","24","Dom Ksaver",,45.841659,15.971686,,,0,419
"419",,"Dom Ksaver",,45.841659,15.971686,,,1,
"420_23","23","Kaptol",,45.815748,15.978558,,,0,420
"420_24","24","Kaptol",,45.815174,15.978513,,,0,420
"420_25","25","Kaptol",,45.815754,15.978558,,,0,420
"420_27","27","Kaptol",,45.815765,15.978570,,,0,420
"420",,"Kaptol",,45.815610,15.978550,,,1,
"421_23","23","Nova ves 16",,45.820270,15.978057,,,0,421
"421",,"Nova ves 16",,45.820270,15.978057,,,1,
"422_23","23","Znikina",,45.824659,15.977467,,,0,422
"422_24","24","Znikina",,45.824119,15.977617,,,0,422
"422",,"Znikina",,45.824389,15.977542,,,1,
"423_23","23","Medvedgradska-škola",,45.827649,15.978332,,,0,423
"423_24","24","Medvedgradska-škola",,45.827657,15.978316,,,0,423
"423",,"Medvedgradska-škola",,45.827653,15.978324,,,1,
"424_23","23","Mlinarska",,45.822338,15.975564,,,0,424
"424_24","24","Mlinarska",,45.822313,15.975582,,,0,424
"424",,"Mlinarska",,45.822326,15.975573,,,1,
"425_21","21","Ilirski trg",,45.819228,15.975062,,,0,425
"425_23","23","Ilirski trg",,45.819391,15.975290,,,0,425
"425_24","24","Ilirski trg",,45.819243,15.975181,,,0,425
"425",,"Ilirski trg",,45.819287,15.975178,,,1,
"426_23","23","Becićeve stube",,45.827200,15.975505,,,0,426
"426_24","24","Becićeve stube",,45.827042,15.975642,,,0,426
"426",,"Becićeve stube",,45.827121,15.975574,,,1,
"427_23","23","Jurjevska 64",,45.830836,15.975339,,,0,427
"427_24","24","Jurjevska 64",,45.830533,15.975411,,,0,427
"427",,"Jurjevska 64",,45.830684,15.975375,,,1,
"428_23","23","Jurjevska 77",,45.832803,15.975274,,,0,428
"428_24","24","Jurjevska 77",,45.832597,15.975368,,,0,428
"428",,"Jurjevska 77",,45.832700,15.975321,,,1,
"429_24","24","KAPTOL CENTAR",,45.820333,15.976493,,,0,429
"429",,"KAPTOL CENTAR",,45.820333,15.976493,,,1,
"430_21","21","Medveščak",,45.818815,15.979157,,,0,430
"430_22","22","Medveščak",,45.819556,15.979902,,,0,430
"430",,"Medveščak",,45.819185,15.979529,,,1,
"431_23","23","Rockefellerova",,45.822758,15.981579,,,0,431
"431_24","24","Rockefellerova",,45.823466,15.982106,,,0,431
"431",,"Rockefellerova",,45.823112,15.981843,,,1,
"432_23","23","Bijenička",,45.825463,15.985141,,,0,432
"432_24","24","Bijenička",,45.824606,15.984907,,,0,432
"432",,"Bijenička",,45.825035,15.985024,,,1,
"433_23","23","Inst. R.Bošković",,45.829286,15.985760,,,0,433
"433_24","24","Inst. R.Bošković",,45.828798,15.985260,,,0,433
"433",,"Inst. R.Bošković",,45.829042,15.985510,,,1,
"434_23","23","Mirogoj-Arkade",,45.832734,15.983861,,,0,434
"434_24","24","Mirogoj-Arkade",,45.831759,15.984145,,,0,434
"434",,"Mirogoj-Arkade",,45.832247,15.984003,,,1,
"435_23","23","Mirogoj",,45.835515,15.983843,,,0,435
"435_24","24","Mirogoj",,45.835037,15.983837,,,0,435
"435",,"Mirogoj",,45.835276,15.983840,,,1,
"436_23","23","Remetska 19",,45.838403,15.982489,,,0,436
"436_24","24","Remetska 19",,45.838473,15.982450,,,0,436
"436",,"Remetska 19",,45.838438,15.982470,,,1,
"437_23","23","Krematorij",,45.845463,15.982000,,,0,437
"437_24","24","Krematorij",,45.845217,15.981710,,,0,437
"437",,"Krematorij",,45.845340,15.981855,,,1,
"438_21","21","RT Jankomir",,45.798837,15.875003,,,0,438
"438_22","22","RT Jankomir",,45.798824,15.875000,,,0,438
"438",,"RT Jankomir",,45.798830,15.875001,,,1,
"439_21","21","Savska Opatovina",,45.796985,15.888171,,,0,439
"439_22","22","Savska Opatovina",,45.797528,15.886598,,,0,439
"439",,"Savska Opatovina",,45.797256,15.887385,,,1,
"440_21","21","Špansko",,45.796950,15.893599,,,0,440
"440_22","22","Špansko",,45.797337,15.890807,,,0,440
"440_24","24","Špansko",,45.797038,15.893678,,,0,440
"440",,"Špansko",,45.797108,15.892695,,,1,
"441_21","21","Slavenskog",,45.796547,15.901332,,,0,441
"441_22","22","Slavenskog",,45.797160,15.898627,,,0,441
"441",,"Slavenskog",,45.796853,15.899979,,,1,
"442_21","21","Zagrebačka",,45.795977,15.909984,,,0,442
"442_22","22","Zagrebačka",,45.796448,15.907295,,,0,442
"442_23","23","Zagrebačka",,45.796951,15.909370,,,0,442
"442_24","24","Zagrebačka",,45.795545,15.908087,,,0,442
"442",,"Zagrebačka",,45.796230,15.908684,,,1,
"443_21","21","Rudeška",,45.794957,15.920848,,,0,443
"443_22","22","Rudeška",,45.795577,15.918521,,,0,443
"443",,"Rudeška",,45.795267,15.919685,,,1,
"444_21","21","Hrvatskog sokola",,45.794720,15.924017,,,0,444
"444_22","22","Hrvatskog sokola",,45.795246,15.921547,,,0,444
"444",,"Hrvatskog sokola",,45.794983,15.922782,,,1,
"445_21","21","Dragutina Golika",,45.794005,15.932644,,,0,445
"445_22","22","Dragutina Golika",,45.794530,15.929975,,,0,445
"445",,"Dragutina Golika",,45.794267,15.931309,,,1,
"446_21","21","Fallerovo",,45.793707,15.938225,,,0,446
"446_22","22","Fallerovo",,45.794088,15.935459,,,0,446
"446",,"Fallerovo",,45.793898,15.936842,,,1,
"447_21","21","Nehajska",,45.794226,15.950475,,,0,447
"447_22","22","Nehajska",,45.794359,15.948150,,,0,447
"447",,"Nehajska",,45.794292,15.949313,,,1,
"448_21","21","Vjesnik",,45.793949,15.960508,,,0,448
"448_22","22","Vjesnik",,45.794053,15.960237,,,0,448
"448",,"Vjesnik",,45.794001,15.960373,,,1,
"449_21","21","Vrbik",,45.794219,15.969869,,,0,449
"449_22","22","Vrbik",,45.794312,15.967945,,,0,449
"449",,"Vrbik",,45.794265,15.968907,,,1,
"450_21","21","N.S.knjižnica",,45.794656,15.980750,,,0,450
"450_22","22","N.S.knjižnica",,45.795006,15.978192,,,0,450
"450_23","23","N.S.knjižnica",,45.795537,15.979747,,,0,450
"450_24","24","N.S.knjižnica",,45.793979,15.979006,,,0,450
"450",,"N.S.knjižnica",,45.794794,15.979424,,,1,
"451_21","21","Kruge",,45.795378,15.992213,,,0,451
"451_22","22","Kruge",,45.795424,15.989348,,,0,451
"451",,"Kruge",,45.795401,15.990780,,,1,
"452_21","21","Rakušina",,45.795862,16.006766,,,0,452
"452_22","22","Rakušina",,45.796336,16.006263,,,0,452
"452",,"Rakušina",,45.796099,16.006514,,,1,
"453_21","21","Radnička",,45.796539,16.020484,,,0,453
"453_22","22","Radnička",,45.796652,16.014301,,,0,453
"453_23","23","Radnička",,45.797682,16.017114,,,0,453
"453_24","24","Radnička",,45.796089,16.019183,,,0,453
"453",,"Radnička",,45.796740,16.017770,,,1,
"454_21","21","Končar",,45.796919,16.023855,,,0,454
"454_22","22","Končar",,45.797157,16.023357,,,0,454
"454",,"Končar",,45.797038,16.023606,,,1,
"455_21","21","Čavićeva",,45.796663,16.028761,,,0,455
"455_22","22","Čavićeva",,45.797307,16.027023,,,0,455
"455",,"Čavićeva",,45.796985,16.027892,,,1,
"457_21","21","Kozari Bok",,45.798312,16.043606,,,0,457
"457_22","22","Kozari Bok",,45.798347,16.043166,,,0,457
"457_23","23","Kozari Bok",,45.798784,16.044554,,,0,457
"457_25","25","Kozari Bok",,45.798242,16.043615,,,0,457
"457_26","26","Kozari Bok",,45.798630,16.044873,,,0,457
"457",,"Kozari Bok",,45.798463,16.043963,,,1,
"458_21","21","Zelena tržnica",,45.800137,16.050067,,,0,458
"458_23","23","Zelena tržnica",,45.801321,16.048836,,,0,458
"458_26","26","Zelena tržnica",,45.800077,16.048221,,,0,458
"458",,"Zelena tržnica",,45.800511,16.049041,,,1,
"459_21","21","RTerminali Žitnjak",,45.800614,16.057598,,,0,459
"459_22","22","RTerminali Žitnjak",,45.800587,16.057171,,,0,459
"459",,"RTerminali Žitnjak",,45.800601,16.057385,,,1,
"460_23","23","Ciglanska",,45.814643,15.927179,,,0,460
"460_24","24","Ciglanska",,45.814323,15.927283,,,0,460
"460",,"Ciglanska",,45.814483,15.927231,,,1,
"461_23","23","Graberje",,45.817797,15.926665,,,0,461
"461_24","24","Graberje",,45.817725,15.926614,,,0,461
"461",,"Graberje",,45.817761,15.926639,,,1,
"462_23","23","Graberje 48",,45.819566,15.922956,,,0,462
"462_24","24","Graberje 48",,45.819721,15.922831,,,0,462
"462",,"Graberje 48",,45.819643,15.922894,,,1,
"463_23","23","Kotoripska",,45.822685,15.917974,,,0,463
"463_24","24","Kotoripska",,45.822612,15.917934,,,0,463
"463",,"Kotoripska",,45.822648,15.917954,,,1,
"464_23","23","Millerova",,45.824771,15.916759,,,0,464
"464_24","24","Millerova",,45.824824,15.916593,,,0,464
"464",,"Millerova",,45.824798,15.916676,,,1,
"465_23","23","Graberje-okretište",,45.826798,15.914193,,,0,465
"465_24","24","Graberje-okretište",,45.826778,15.914260,,,0,465
"465",,"Graberje-okretište",,45.826788,15.914227,,,1,
"467_21","21","Kustošijanska",,45.813851,15.929201,,,0,467
"467_22","22","Kustošijanska",,45.813770,15.928246,,,0,467
"467_32","32","Kustošijanska",,45.813770,15.928246,,,0,467
"467_42","42","Kustošijanska",,45.813770,15.928246,,,0,467
"467_52","52","Kustošijanska",,45.813770,15.928246,,,0,467
"467_62","62","Kustošijanska",,45.813770,15.928246,,,0,467
"467",,"Kustošijanska",,45.813784,15.928405,,,1,
"468_21","21","MUP",,45.812477,15.922028,,,0,468
"468_22","22","MUP",,45.812205,15.920109,,,0,468
"468",,"MUP",,45.812341,15.921068,,,1,
"469_21","21","Samoborska-Škorp.",,45.812225,15.861391,,,0,469
"469_22","22","Samoborska-Škorp.",,45.812608,15.860074,,,0,469
"469_23","23","Samoborska-Škorp.",,45.812912,15.861898,,,0,469
"469_24","24","Samoborska-Škorp.",,45.811795,15.860202,,,0,469
"469",,"Samoborska-Škorp.",,45.812385,15.860892,,,1,
"470_21","21","Samoborska-Goljak",,45.813881,15.852630,,,0,470
"470_22","22","Samoborska-Goljak",,45.814456,15.849874,,,0,470
"470",,"Samoborska-Goljak",,45.814169,15.851252,,,1,
"471_21","21","ZET",,45.814539,15.846921,,,0,471
"471_22","22","ZET",,45.814770,15.844950,,,0,471
"471",,"ZET",,45.814654,15.845935,,,1,
"472_21","21","Podsused - most",,45.815152,15.836132,,,0,472
"472_22","22","Podsused - most",,45.815206,15.836690,,,0,472
"472",,"Podsused - most",,45.815179,15.836411,,,1,
"473_21","21","Medpotoki",,45.813386,15.878548,,,0,473
"473_22","22","Medpotoki",,45.813631,15.876575,,,0,473
"473",,"Medpotoki",,45.813509,15.877561,,,1,
"475_21","21","Bolnica Vrapče",,45.814952,15.895295,,,0,475
"475_22","22","Bolnica Vrapče",,45.815101,15.895184,,,0,475
"475",,"Bolnica Vrapče",,45.815027,15.895240,,,1,
"476_21","21","Dudovec",,45.816766,15.890496,,,0,476
"476_22","22","Dudovec",,45.816888,15.890510,,,0,476
"476",,"Dudovec",,45.816827,15.890503,,,1,
"477_21","21","Bolnička-Gospodska",,45.817963,15.885889,,,0,477
"477_22","22","Bolnička-Gospodska",,45.818071,15.885463,,,0,477
"477",,"Bolnička-Gospodska",,45.818017,15.885676,,,1,
"478_21","21","Karažnik",,45.819116,15.880308,,,0,478
"478_22","22","Karažnik",,45.819027,15.881163,,,0,478
"478",,"Karažnik",,45.819072,15.880736,,,1,
"479_22","22","Čileanska",,45.819318,15.875383,,,0,479
"479",,"Čileanska",,45.819318,15.875383,,,1,
"480_23","23","Manterovčak",,45.819145,15.905991,,,0,480
"480_24","24","Manterovčak",,45.819281,15.905956,,,0,480
"480",,"Manterovčak",,45.819213,15.905973,,,1,
"481_23","23","Jalšina",,45.823100,15.906630,,,0,481
"481_24","24","Jalšina",,45.822849,15.906612,,,0,481
"481",,"Jalšina",,45.822975,15.906621,,,1,
"482_23","23","Margalići",,45.826218,15.905551,,,0,482
"482_24","24","Margalići",,45.826758,15.905296,,,0,482
"482",,"Margalići",,45.826488,15.905424,,,1,
"484_23","23","Horvatnica",,45.832635,15.903592,,,0,484
"484_24","24","Horvatnica",,45.832802,15.903549,,,0,484
"484",,"Horvatnica",,45.832719,15.903570,,,1,
"485_23","23","Vrapčanska 269",,45.838487,15.901064,,,0,485
"485_24","24","Vrapčanska 269",,45.838499,15.900916,,,0,485
"485",,"Vrapčanska 269",,45.838493,15.900990,,,1,
"486_23","23","Gornje Vrapče",,45.842992,15.899857,,,0,486
"486_24","24","Gornje Vrapče",,45.842952,15.899685,,,0,486
"486",,"Gornje Vrapče",,45.842972,15.899771,,,1,
"487_23","23","Divoselska",,45.819844,15.927202,,,0,487
"487_24","24","Divoselska",,45.820080,15.927023,,,0,487
"487",,"Divoselska",,45.819962,15.927112,,,1,
"488_23","23","Skočilovići",,45.822238,15.925785,,,0,488
"488_24","24","Skočilovići",,45.821580,15.925980,,,0,488
"488",,"Skočilovići",,45.821909,15.925882,,,1,
"489_23","23","Kustošijski venec",,45.825049,15.922618,,,0,489
"489_24","24","Kustošijski venec",,45.825465,15.922289,,,0,489
"489",,"Kustošijski venec",,45.825257,15.922454,,,1,
"490_23","23","Završje",,45.831160,15.922333,,,0,490
"490_24","24","Završje",,45.831301,15.922031,,,0,490
"490",,"Završje",,45.831231,15.922182,,,1,
"491_23","23","Krvarić - okretište",,45.841442,15.914307,,,0,491
"491_24","24","Krvarić - okretište",,45.841442,15.914307,,,0,491
"491",,"Krvarić - okretište",,45.841442,15.914307,,,1,
"492_23","23","Ulica Črnomerec 46",,45.820084,15.935201,,,0,492
"492_24","24","Ulica Črnomerec 46",,45.819504,15.935496,,,0,492
"492",,"Ulica Črnomerec 46",,45.819794,15.935349,,,1,
"493_23","23","Strma cesta",,45.823521,15.934718,,,0,493
"493_24","24","Strma cesta",,45.824036,15.934099,,,0,493
"493",,"Strma cesta",,45.823779,15.934409,,,1,
"494_23","23","Josipa Šabana",,45.827957,15.931164,,,0,494
"494_24","24","Josipa Šabana",,45.828553,15.930959,,,0,494
"494",,"Josipa Šabana",,45.828255,15.931061,,,1,
"495_23","23","Fraterščica 83",,45.832233,15.930297,,,0,495
"495_24","24","Fraterščica 83",,45.832161,15.930214,,,0,495
"495",,"Fraterščica 83",,45.832197,15.930255,,,1,
"496_23","23","Miroslava Vaupotića",,45.835831,15.929576,,,0,496
"496_24","24","Miroslava Vaupotića",,45.835824,15.929536,,,0,496
"496",,"Miroslava Vaupotića",,45.835827,15.929556,,,1,
"497_23","23","Lubenjaki",,45.840101,15.928246,,,0,497
"497_24","24","Lubenjaki",,45.840631,15.927940,,,0,497
"497",,"Lubenjaki",,45.840366,15.928093,,,1,
"498_23","23","Gorenci",,45.843909,15.927053,,,0,498
"498_24","24","Gorenci",,45.843595,15.926926,,,0,498
"498",,"Gorenci",,45.843752,15.926989,,,1,
"499_23","23","Mikulići-Talani",,45.847415,15.928822,,,0,499
"499_24","24","Mikulići-Talani",,45.847735,15.928721,,,0,499
"499",,"Mikulići-Talani",,45.847575,15.928771,,,1,
"500_23","23","Bolnica Sveti Duh",,45.819858,15.937881,,,0,500
"500_24","24","Bolnica Sveti Duh",,45.819735,15.937722,,,0,500
"500",,"Bolnica Sveti Duh",,45.819796,15.937801,,,1,
"501_23","23","Orahovac",,45.823457,15.938506,,,0,501
"501_24","24","Orahovac",,45.823905,15.938214,,,0,501
"501",,"Orahovac",,45.823681,15.938360,,,1,
"502_23","23","Čukovići",,45.827018,15.938032,,,0,502
"502_24","24","Čukovići",,45.826997,15.938090,,,0,502
"502",,"Čukovići",,45.827007,15.938061,,,1,
"503_23","23","Trsje",,45.830827,15.938949,,,0,503
"503_24","24","Trsje",,45.830096,15.938700,,,0,503
"503",,"Trsje",,45.830461,15.938824,,,1,
"504_23","23","Bijenik - crkva",,45.833272,15.938568,,,0,504
"504_24","24","Bijenik - crkva",,45.833099,15.938614,,,0,504
"504",,"Bijenik - crkva",,45.833186,15.938591,,,1,
"505_23","23","Čičkovina",,45.834644,15.937288,,,0,505
"505_24","24","Čičkovina",,45.834762,15.937244,,,0,505
"505",,"Čičkovina",,45.834703,15.937266,,,1,
"506_23","23","Viktora Vide",,45.838604,15.935803,,,0,506
"506_24","24","Viktora Vide",,45.838259,15.935727,,,0,506
"506",,"Viktora Vide",,45.838431,15.935765,,,1,
"507_23","23","Selišće",,45.843927,15.936382,,,0,507
"507_24","24","Selišće",,45.844300,15.936360,,,0,507
"507",,"Selišće",,45.844113,15.936371,,,1,
"508_23","23","Trpučev breg",,45.847408,15.938793,,,0,508
"508_24","24","Trpučev breg",,45.847233,15.938747,,,0,508
"508",,"Trpučev breg",,45.847321,15.938770,,,1,
"509_23","23","Lukšići 30",,45.850194,15.938595,,,0,509
"509_24","24","Lukšići 30",,45.850139,15.938568,,,0,509
"509",,"Lukšići 30",,45.850166,15.938581,,,1,
"510_23","23","Lukšić-okretište",,45.853048,15.935213,,,0,510
"510_24","24","Lukšić-okretište",,45.853048,15.935213,,,0,510
"510",,"Lukšić-okretište",,45.853048,15.935213,,,1,
"511_21","21","Stare Gajnice",,45.819040,15.871915,,,0,511
"511_22","22","Stare Gajnice",,45.819077,15.870776,,,0,511
"511",,"Stare Gajnice",,45.819059,15.871345,,,1,
"512_23","23","Gajnički vidikovac",,45.820700,15.872077,,,0,512
"512_24","24","Gajnički vidikovac",,45.820438,15.871398,,,0,512
"512",,"Gajnički vidikovac",,45.820569,15.871737,,,1,
"513_21","21","Rušiščak",,45.830529,15.877139,,,0,513
"513_22","22","Rušiščak",,45.830465,15.876994,,,0,513
"513",,"Rušiščak",,45.830497,15.877066,,,1,
"514_21","21","Borčec",,45.832287,15.880386,,,0,514
"514_22","22","Borčec",,45.832224,15.880598,,,0,514
"514",,"Borčec",,45.832256,15.880492,,,1,
"515_24","24","Gospodska 11",,45.813691,15.886617,,,0,515
"515",,"Gospodska 11",,45.813691,15.886617,,,1,
"516_23","23","Bukoščak",,45.821063,15.850070,,,0,516
"516_24","24","Bukoščak",,45.820369,15.849368,,,0,516
"516",,"Bukoščak",,45.820716,15.849719,,,1,
"517_23","23","Bizek I",,45.824354,15.854311,,,0,517
"517_24","24","Bizek I",,45.824514,15.854432,,,0,517
"517",,"Bizek I",,45.824434,15.854372,,,1,
"518_23","23","Bizek III",,45.827408,15.859353,,,0,518
"518_24","24","Bizek III",,45.827388,15.859358,,,0,518
"518",,"Bizek III",,45.827398,15.859356,,,1,
"519_23","23","Lisičina",,45.826288,15.861707,,,0,519
"519_24","24","Lisičina",,45.826295,15.861704,,,0,519
"519",,"Lisičina",,45.826291,15.861705,,,1,
"520_21","21","Gustava Krkleca",,45.797927,15.900566,,,0,520
"520_22","22","Gustava Krkleca",,45.798162,15.901020,,,0,520
"520",,"Gustava Krkleca",,45.798045,15.900793,,,1,
"521_21","21","Antuna Šoljana",,45.801309,15.902994,,,0,521
"521_22","22","Antuna Šoljana",,45.801929,15.902019,,,0,521
"521",,"Antuna Šoljana",,45.801619,15.902507,,,1,
"522_21","21","Tržnica Špansko",,45.801935,15.898515,,,0,522
"522_22","22","Tržnica Špansko",,45.802080,15.896990,,,0,522
"522_23","23","Tržnica Špansko",,45.802674,15.897952,,,0,522
"522",,"Tržnica Špansko",,45.802230,15.897819,,,1,
"523_21","21","Matije Vlačića",,45.802054,15.894972,,,0,523
"523_22","22","Matije Vlačića",,45.802195,15.893198,,,0,523
"523",,"Matije Vlačića",,45.802125,15.894085,,,1,
"524_21","21","Špansko-okretište",,45.802291,15.889258,,,0,524
"524_22","22","Špansko-okretište",,45.802335,15.889837,,,0,524
"524_25","25","Špansko-okretište",,45.802335,15.889837,,,0,524
"524",,"Špansko-okretište",,45.802320,15.889644,,,1,
"526_23","23","Remetinečka os.škola",,45.774903,15.953310,,,0,526
"526_24","24","Remetinečka os.škola",,45.774645,15.953179,,,0,526
"526",,"Remetinečka os.škola",,45.774774,15.953244,,,1,
"527_23","23","Savski gaj XII.",,45.772080,15.951603,,,0,527
"527_24","24","Savski gaj XII.",,45.772015,15.951402,,,0,527
"527",,"Savski gaj XII.",,45.772048,15.951503,,,1,
"528_21","21","Naletilićeva",,45.767160,15.947098,,,0,528
"528_22","22","Naletilićeva",,45.767165,15.945491,,,0,528
"528_24","24","Naletilićeva",,45.765749,15.946060,,,0,528
"528",,"Naletilićeva",,45.766691,15.946216,,,1,
"529_24","24","Brezovička 28",,45.764510,15.937115,,,0,529
"529",,"Brezovička 28",,45.764510,15.937115,,,1,
"530_21","21","Bašćanske ploče",,45.757125,15.933938,,,0,530
"530_23","23","Bašćanske ploče",,45.757471,15.932644,,,0,530
"530_24","24","Bašćanske ploče",,45.757583,15.932593,,,0,530
"530",,"Bašćanske ploče",,45.757393,15.933058,,,1,
"531_21","21","Botinec",,45.755224,15.938467,,,0,531
"531_22","22","Botinec",,45.755224,15.938467,,,0,531
"531",,"Botinec",,45.755224,15.938467,,,1,
"532_21","21","Zlatareva zlata",,45.757435,15.943622,,,0,532
"532_23","23","Zlatareva zlata",,45.757240,15.944370,,,0,532
"532_24","24","Zlatareva zlata",,45.757221,15.944384,,,0,532
"532",,"Zlatareva zlata",,45.757299,15.944125,,,1,
"533_23","23","Lukoranska",,45.760339,15.945712,,,0,533
"533",,"Lukoranska",,45.760339,15.945712,,,1,
"534_21","21","Karlovačka 18",,45.766662,15.931974,,,0,534
"534_22","22","Karlovačka 18",,45.766696,15.931916,,,0,534
"534",,"Karlovačka 18",,45.766679,15.931945,,,1,
"535_21","21","Karlovačka 97",,45.765152,15.927131,,,0,535
"535_22","22","Karlovačka 97",,45.764805,15.925800,,,0,535
"535",,"Karlovačka 97",,45.764978,15.926466,,,1,
"536_21","21","Karlovačka 157",,45.763395,15.917708,,,0,536
"536_22","22","Karlovačka 157",,45.763289,15.917115,,,0,536
"536",,"Karlovačka 157",,45.763342,15.917412,,,1,
"537_23","23","Petlja - ulaz",,45.759629,15.910932,,,0,537
"537_24","24","Petlja - ulaz",,45.759608,15.910148,,,0,537
"537",,"Petlja - ulaz",,45.759619,15.910540,,,1,
"538_23","23","Petlja - izlaz",,45.759768,15.896273,,,0,538
"538_24","24","Petlja - izlaz",,45.760707,15.899192,,,0,538
"538",,"Petlja - izlaz",,45.760237,15.897732,,,1,
"539_23","23","Hrastovička",,45.758339,15.892605,,,0,539
"539_24","24","Hrastovička",,45.757830,15.892320,,,0,539
"539",,"Hrastovička",,45.758085,15.892462,,,1,
"540_21","21","Put za Leskovac",,45.754260,15.886049,,,0,540
"540_23","23","Put za Leskovac",,45.754072,15.885751,,,0,540
"540",,"Put za Leskovac",,45.754166,15.885900,,,1,
"541_23","23","Dolenica",,45.752941,15.883799,,,0,541
"541_24","24","Dolenica",,45.752428,15.882818,,,0,541
"541",,"Dolenica",,45.752684,15.883309,,,1,
"542_23","23","MERCATONE",,45.750056,15.879128,,,0,542
"542_24","24","MERCATONE",,45.749580,15.878168,,,0,542
"542",,"MERCATONE",,45.749818,15.878648,,,1,
"543_21","21","Stupnik-crkva",,45.745025,15.870923,,,0,543
"543_22","22","Stupnik-crkva",,45.745016,15.870715,,,0,543
"543",,"Stupnik-crkva",,45.745020,15.870819,,,1,
"544_21","21","Donjostupnička",,45.745304,15.867389,,,0,544
"544_22","22","Donjostupnička",,45.745612,15.866993,,,0,544
"544",,"Donjostupnička",,45.745458,15.867191,,,1,
"545_21","21","Meglajci",,45.749761,15.854272,,,0,545
"545_22","22","Meglajci",,45.749999,15.852455,,,0,545
"545",,"Meglajci",,45.749880,15.853364,,,1,
"546_21","21","Stupnik-škola",,45.751627,15.847171,,,0,546
"546_22","22","Stupnik-škola",,45.751596,15.847445,,,0,546
"546",,"Stupnik-škola",,45.751612,15.847308,,,1,
"548_21","21","Lučko-centar",,45.761257,15.882351,,,0,548
"548_22","22","Lučko-centar",,45.760938,15.885313,,,0,548
"548",,"Lučko-centar",,45.761097,15.883832,,,1,
"549_25","25","Lučko",,45.769845,15.884047,,,0,549
"549_26","26","Lučko",,45.769845,15.884047,,,0,549
"549",,"Lučko",,45.769845,15.884047,,,1,
"550_23","23","Tržnica Jarun",,45.789896,15.930184,,,0,550
"550_24","24","Tržnica Jarun",,45.789884,15.930239,,,0,550
"550",,"Tržnica Jarun",,45.789890,15.930212,,,1,
"551_23","23","Crkva S.Mati Slobode",,45.786518,15.928677,,,0,551
"551_24","24","Crkva S.Mati Slobode",,45.786060,15.928082,,,0,551
"551",,"Crkva S.Mati Slobode",,45.786289,15.928379,,,1,
"552_21","21","Selska",,45.811767,15.941137,,,0,552
"552_23","23","Selska",,45.812533,15.942130,,,0,552
"552",,"Selska",,45.812150,15.941634,,,1,
"553_21","21","Zagorska",,45.806993,15.943901,,,0,553
"553_22","22","Zagorska",,45.807082,15.941756,,,0,553
"553_23","23","Zagorska",,45.807774,15.942512,,,0,553
"553_24","24","Zagorska",,45.806310,15.942814,,,0,553
"553",,"Zagorska",,45.807040,15.942746,,,1,
"554_23","23","Baštijanova",,45.801854,15.943368,,,0,554
"554_24","24","Baštijanova",,45.800804,15.943368,,,0,554
"554",,"Baštijanova",,45.801329,15.943368,,,1,
"556_24","24","Kazalište Trešnja",,45.793340,15.944173,,,0,556
"556",,"Kazalište Trešnja",,45.793340,15.944173,,,1,
"565_21","21","Islandska",,45.772439,15.988830,,,0,565
"565_22","22","Islandska",,45.772688,15.989916,,,0,565
"565_23","23","Islandska",,45.773265,15.990918,,,0,565
"565_24","24","Islandska",,45.771935,15.990624,,,0,565
"565",,"Islandska",,45.772582,15.990072,,,1,
"566_21","21","Vatikanska",,45.767766,15.992178,,,0,566
"566_23","23","Vatikanska",,45.768711,15.991183,,,0,566
"566_24","24","Vatikanska",,45.767079,15.990959,,,0,566
"566",,"Vatikanska",,45.767852,15.991440,,,1,
